,Type,Index,Particle,Molecule,Molecule Index,X,Y,Z,Occupancy,Atom
90,ATOM,9386,b,A,1564,-1.2824903506709393,2.4672089473692314,-7.740449578935408,0,0CL
91,ATOM,9387,c,A,1564,-2.7871160709522758,2.8064655006572257,-9.291348812579924,0,0CL
92,ATOM,9388,d,A,1564,-0.5331943615745788,3.8813766009767923,-6.755601180340924,0,0CL
93,ATOM,9389,p,A,1564,-1.46636288515666,4.262068039058947,-6.636451964789205,0,0CL
94,ATOM,9390,q,A,1564,-3.107224850823665,3.813488497272694,-9.156530218399228,0,0CL
95,ATOM,9781,COM,A,1630,-3.0639062399339796,5.907178825441908,-7.902442379497497,0,0CL
96,ATOM,9782,b,A,1630,-3.8342507594276674,4.81094608513172,-7.206347486283884,0,0CL
97,ATOM,9783,c,A,1630,-4.577656726168936,6.414811912607835,-8.49385941868213,0,0CL
98,ATOM,9784,d,A,1630,-2.077651637518542,4.805922583296217,-6.539239332130933,0,0CL
99,ATOM,9785,p,A,1630,-2.1896014063268674,5.784229885687798,-6.300674725889608,0,0CL
100,ATOM,9786,q,A,1630,-3.8540289948568494,7.192406689822181,-8.420926100335112,0,0CL
101,ATOM,9979,COM,A,1663,-3.749791090714294,0.9075102225113738,-8.661718239999283,0,0CL
102,ATOM,9980,b,A,1663,-4.899660640880906,1.040201780114923,-7.690663675033794,0,0CL
103,ATOM,9981,c,A,1663,-4.236832298891391,2.433236662439049,-9.241911045920741,0,0CL
104,ATOM,9982,d,A,1663,-3.8557985191039754,-0.43091286235232834,-7.163668817907316,0,0CL
105,ATOM,9983,p,A,1663,-3.0477698860926976,0.18151602668632075,-7.137143658061771,0,0CL
106,ATOM,9984,q,A,1663,-3.2048615920338683,2.217420989041458,-9.390642533185114,0,0CL
107,ATOM,11011,COM,A,1835,-3.6220299334748813,-3.531152813998386,-8.958953054620428,0,0CL
108,ATOM,11012,b,A,1835,-3.161097890517493,-4.724630511314697,-8.154398744593005,0,0CL
109,ATOM,11013,c,A,1835,-4.724793610650917,-4.61037917089407,-9.67981486029669,0,0CL
110,ATOM,11014,d,A,1835,-2.37819318812216,-3.182689708822256,-7.41681635016087,0,0CL
111,ATOM,11015,p,A,1835,-3.3069162425659595,-2.7863078827258336,-7.319092575750536,0,0CL
112,ATOM,11016,q,A,1835,-5.0420947533288265,-3.5941748728778533,-9.68149103113641,0,0CL
113,ATOM,11065,COM,A,1844,2.333382072704052,0.6834903940875934,-8.779074025285025,0,0CL
114,ATOM,11066,b,A,1844,1.473900032020396,-0.3290979751777541,-8.059588503421773,0,0CL
115,ATOM,11067,c,A,1844,0.8996326432312173,1.1343299664758408,-9.580637031826031,0,0CL
116,ATOM,11068,d,A,1844,3.148845067598671,-0.27400722243004355,-7.209743142927652,0,0CL
117,ATOM,11069,p,A,1844,3.029037963127521,0.725639908934221,-7.088847028542457,0,0CL
118,ATOM,11070,q,A,1844,1.6248336244908834,1.9106991128510342,-9.51228876676645,0,0CL
119,ATOM,11713,COM,A,1952,3.69455863371283,-1.5242681385197514,-8.880846474699073,0,0CL
120,ATOM,11714,b,A,1952,4.02289097277068,-2.7536072852810496,-8.067057719942037,0,0CL
121,ATOM,11715,c,A,1952,2.6997757881323525,-2.558368101921051,-9.797873385881177,0,0CL
122,ATOM,11716,d,A,1952,4.703183877346488,-1.2541272939260932,-7.161842099490185,0,0CL
123,ATOM,11717,p,A,1952,3.7735853611024646,-0.848619309851853,-7.1835417181282875,0,0CL
124,ATOM,11718,q,A,1952,2.39402479693953,-1.5373234147899533,-9.804949985767612,0,0CL
125,ATOM,11803,COM,A,1967,-5.199037430315617,4.061088040973858,-8.078333298426724,0,0CL
126,ATOM,11804,b,A,1967,-4.290413938595025,4.84395643938751,-7.160790154449934,0,0CL
127,ATOM,11805,c,A,1967,-3.8201109246589717,3.8601526639799357,-9.056365847102825,0,0CL
128,ATOM,11806,d,A,1967,-5.912699153620781,4.54384370168468,-6.261658336651562,0,0CL
129,ATOM,11807,p,A,1967,-5.7941807984821825,3.5504873271507806,-6.4263353316087475,0,0CL
130,ATOM,11808,q,A,1967,-4.546004422125161,3.088280997839623,-9.161049949745163,0,0CL
