Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
893.095, 1.01267, 488.959, 161208, 1.906
892.958, 1.01883, 587.28, 161190, 1.83115
898.008, 1.02659, 614.389, 161187, 1.59116
919.675, 1.06067, 772.422, 161151, 1.77565
893.974, 1.05279, 827.535, 161024, 2.53805
898.982, 1.06724, 709.063, 160766, 2.21365
891.909, 1.07284, 677.751, 160654, 2.84621
889.164, 1.07743, 545.38, 160567, 1.77162
880.282, 1.08467, 581.232, 160528, 2.57974
874.92, 1.09246, 696.895, 160364, 3.75083
872.422, 1.09756, 679.997, 160264, 3.69771
904.527, 1.13424, 753.929, 160248, 1.76416
881.404, 1.131, 726.188, 160066, 2.67247
875.882, 1.13943, 688.545, 159913, 3.23054
872.534, 1.14609, 635.658, 159763, 3.34376
868.582, 1.15413, 665.99, 159688, 4.07947
865.508, 1.16084, 643.539, 159646, 4.18897
863.146, 1.16723, 552.179, 159610, 3.46771
860.789, 1.17791, 674.01, 159600, 4.80803
865.795, 1.19456, 795, 159480, 3.79421
863.633, 1.20544, 701.818, 159291, 4.97708
866.098, 1.22093, 724.142, 159200, 5.34258
864.895, 1.22953, 619.954, 159027, 4.60049
864.104, 1.24011, 634.949, 158941, 4.73105
862.817, 1.25087, 700.984, 158918, 5.73284
861.93, 1.26091, 692.902, 158812, 5.56947
860.826, 1.27145, 755.106, 158732, 6.45324
859.649, 1.28135, 707.642, 158580, 5.88492
858.38, 1.29188, 742.897, 158389, 6.41678
857.463, 1.30118, 666.394, 158221, 5.47037
856.53, 1.3114, 671.002, 158142, 5.60986
855.808, 1.32079, 598.023, 158116, 4.57271
854.07, 1.33303, 732.703, 157909, 6.41685
852.372, 1.34096, 594.655, 157816, 4.78262
851.588, 1.35107, 569.023, 157705, 4.34001
850.822, 1.36254, 594.673, 157634, 4.66485
850.302, 1.37267, 556.555, 157519, 4.00785
850.251, 1.37364, 528.921, 157483, 3.4223
850.243, 1.37378, 525.92, 157479, 3.3517
850.243, 1.37379, 525.78, 157479, 3.34837
850.243, 1.37379, 525.748, 157479, 3.34761
850.241, 1.37382, 0.00119441, 157112, 1.33355
850.869, 1.37483, 0.136888, 156944, 1.31498
861.211, 1.39106, 35.5638, 156839, 1.22236
890.152, 1.43627, 138.711, 156839, 1.16962
966.963, 1.56241, 518.345, 156792, 2.13901
1013.79, 1.63562, 715.178, 156670, 1.98054
1006.58, 1.64741, 464.224, 156292, 2.482
1016.05, 1.67986, 573.555, 156146, 2.91036
1018.38, 1.69804, 446.102, 155904, 2.8687
1026.48, 1.729, 541.473, 155774, 3.31066
1028.48, 1.74774, 415.788, 155505, 3.17443
1034.91, 1.77602, 505.713, 155462, 3.51613
1037.58, 1.79638, 392.767, 155260, 3.21934
1042.92, 1.82324, 445.233, 155112, 3.49612
1045.52, 1.8485, 561.105, 155107, 4.38117
1048.66, 1.86868, 334.434, 154918, 2.92759
1051.51, 1.89448, 388.682, 154857, 3.48856
1055.3, 1.91973, 382.792, 154757, 3.38723
1058.18, 1.94565, 428.991, 154612, 3.92922
1061.24, 1.97032, 406.301, 154484, 3.6247
1063.01, 1.99157, 307.907, 460652, 5.2901
1466.6, 2.52465, 6019.89, 460162, 12.8114
1534.44, 2.65941, 4009.26, 457312, 14.0378
1696.76, 2.94292, 5556.89, 456642, 12.7304
1746.81, 3.06653, 4914.64, 455696, 13.3018
1790.31, 3.23412, 6327.68, 454544, 16.1654
1849.23, 3.35795, 5766.88, 452758, 16.1236
1915.48, 3.5404, 7626.47, 452493, 19.1989
1951.91, 3.65399, 6602, 450708, 18.0226
2080.83, 3.91766, 7760.83, 450248, 19.6911
2081.4, 4.01032, 5518.13, 447077, 17.2493
2149.5, 4.18248, 4805.04, 445328, 11.8333
2133.82, 4.25402, 4736.12, 443679, 14.7247
2171.92, 4.41872, 5005.26, 442208, 14.9007
2156.92, 4.47659, 4169.25, 441602, 11.9408
2177.27, 4.61589, 3666.27, 440870, 11.1923
2188.7, 4.7301, 4519.74, 440403, 12.5455
2243.02, 4.90874, 5038.07, 439783, 11.2295
2257.47, 5.0732, 4422.14, 438843, 11.8726
2314.35, 5.2915, 6133.24, 438116, 14.6735
2321.37, 5.42616, 5163.61, 436148, 14.5768
2365.99, 5.58826, 4305.27, 435427, 7.63974
2360.11, 5.75874, 4452.23, 434780, 9.82163
2381.15, 5.89989, 5098.72, 434626, 7.8908
2396.12, 6.17666, 6578.86, 433430, 12.9544
2445.56, 6.39657, 5298.87, 431545, 9.30128
2339.62, 6.33295, 4499.76, 430134, 10.6861
2371.95, 6.53706, 4318.51, 430087, 10.6499
2393.67, 6.66697, 4107.18, 429764, 4.5788
2376.33, 6.83057, 6242.61, 429640, 7.59124
2422.8, 7.07611, 7271.51, 429160, 8.48612
2471.64, 7.29071, 8273.2, 428923, 10.9142
2520.68, 7.55172, 7142.63, 426468, 8.63092
2532.84, 7.64034, 6389.99, 426410, 6.37775
2495.89, 7.78253, 5929.8, 425519, 6.81844
2529.97, 8.01757, 7461.83, 425155, 7.79291
2515.39, 8.185, 7146.63, 424520, 9.79193
2512.35, 8.34084, 7495.65, 423403, 10.4477
2507.25, 8.54516, 5897.72, 421541, 9.14868
2532.32, 8.77177, 6178.32, 419587, 9.4137
2534.98, 8.93428, 6029.7, 419554, 9.18898
2537.96, 9.03639, 6295.34, 419247, 5.94413
2623.89, 9.35666, 6840.41, 419039, 5.39355
2489.99, 9.35317, 6098.17, 418859, 6.38585
2478.57, 9.47786, 6383.7, 418098, 6.17979
2533.57, 9.79562, 7773.97, 417129, 7.31476
2566.59, 10.0848, 7150.55, 415225, 7.74565
2575.36, 10.3159, 7291.07, 414610, 7.10072
2549.31, 10.423, 7233.66, 414399, 7.34979
2580.04, 10.7053, 5913.78, 413350, 6.67662
2623.97, 10.889, 6900.3, 412942, 5.38766
2556, 11.1782, 7146.17, 412492, 7.20559
2508.16, 11.2593, 7520.87, 411415, 7.92767
2510.45, 11.5089, 8560.81, 410504, 10.9947
2681.96, 12.2616, 8444.23, 409488, 6.2292
2473.71, 11.926, 7255.86, 408825, 7.89787
2457.32, 12.1421, 6151.11, 406980, 8.99531
2427, 12.3556, 6402.26, 406132, 9.1379
2429.86, 12.5891, 4946.2, 404032, 8.15297
2438.59, 12.8853, 5373.14, 403573, 8.48413
2432.94, 13.0969, 4815.62, 402830, 7.6152
2433.52, 13.333, 5435.46, 401669, 8.41745
2441.85, 13.533, 6335.12, 401531, 6.01905
2481.08, 13.8828, 6673.59, 400522, 7.62357
2503.48, 14.2598, 6276.8, 400001, 8.51382
2568.97, 14.7073, 6403.64, 399504, 7.94796
2539.72, 14.9108, 7085.43, 398782, 8.9524
2582.6, 15.3652, 6352.02, 397848, 8.2312
2514.11, 15.4707, 5840.28, 397423, 8.43228
2529.83, 15.7489, 5481.89, 395399, 7.45299
2519.14, 16.0151, 5727.08, 394384, 7.90792
2533.49, 16.2984, 5646.36, 393887, 6.7997
2533.81, 16.5684, 5241.93, 393226, 6.5479
2536.6, 16.9042, 5456.08, 392402, 6.87167
2532.7, 17.1644, 5112.24, 391530, 6.66873
2583.34, 17.4665, 5810.89, 390791, 5.05033
2584.14, 17.4807, 5755.55, 390691, 5.03834
2584.36, 17.4835, 5748.99, 390675, 5.0468
2584.4, 17.484, 5747.94, 390673, 5.04902
2584.4, 17.484, 5747.87, 390673, 5.0492
2584.46, 17.4847, 0.00660134, 385431, 4.97801
2592.54, 17.513, 2.86174, 384841, 5.15635
2711.12, 17.8918, 1096.92, 384807, 5.7745
2817.73, 18.3256, 1576.22, 384584, 22.618
2817.73, 18.3256, 1576.22, 3.54231e+06, 38.5639
2817.73, 18.3256, 1576.22, 3.54231e+06, 38.5639
2817.73, 18.3256, 1.43168e-13, 3.54074e+06, 37.0144
2817.73, 18.3256, 3.95476e-11, 3.54074e+06, 37.0144
2817.73, 18.3256, 8.95205e-09, 3.54074e+06, 37.0144
2817.73, 18.3256, 2.29172e-06, 3.54073e+06, 37.014
2817.73, 18.3259, 0.000586636, 3.54071e+06, 37.0082
2817.8, 18.3297, 0.169353, 3.54036e+06, 36.9158
2819.81, 18.3938, 42.9248, 3.53482e+06, 35.9255
3042.71, 19.9132, 9339.39, 3.45842e+06, 35.7426
17781.3, 41.8972, 250229, 3.41159e+06, 72.369
9400.08, 53.2873, 263912, 3.35943e+06, 52.9199
35934.8, 70.1769, 267429, 3.28113e+06, 99.4362
36862.1, 71.9996, 246661, 3.24553e+06, 129.73
18767.1, 80.1683, 230667, 3.2127e+06, 56.0981
19420.6, 88.1666, 218815, 3.15739e+06, 59.1955
12334.3, 89.2244, 151596, 9.00376e+06, 123.303
175794, 482.245, 2.72149e+06, 8.77101e+06, 1302.26
125916, 483.19, 2.72411e+06, 8.76024e+06, 276.888
70609, 392.742, 1.96403e+06, 8.03114e+06, 224.355
110629, 241.089, 1.31615e+06, 7.8458e+06, 238.125
41455.6, 339.273, 1.23157e+06, 7.706e+06, 138.369
29548.3, 364.121, 1.43351e+06, 7.16243e+06, 125.651
27678.2, 359.051, 980168, 6.90023e+06, 120.925
28731.2, 367.046, 1.0188e+06, 6.46159e+06, 132.97
22892.7, 339.372, 705141, 5.90212e+06, 117.709
39152.3, 375.351, 922306, 5.68347e+06, 155.577
63823.7, 398.108, 845104, 5.48142e+06, 188.153
35043.5, 482.26, 817838, 5.46767e+06, 106.82
65532.3, 401.594, 726852, 5.1771e+06, 192.834
54834.8, 394.754, 687051, 5.1273e+06, 141.358
60979.6, 451.32, 693983, 5.0228e+06, 133.133
46643.8, 456.683, 607140, 4.98119e+06, 114.857
32239, 419.708, 535127, 4.83456e+06, 89.945
22425.6, 458.243, 568896, 4.67138e+06, 105.397
27412, 454.593, 553568, 4.61292e+06, 85.561
19250, 440.845, 363748, 4.45284e+06, 73.0295
21579.7, 487.123, 489565, 4.36393e+06, 86.8608
23129.5, 466.672, 417902, 4.26224e+06, 72.9319
19761.7, 487.645, 462010, 4.20042e+06, 76.2708
24826.9, 525.985, 605615, 4.10059e+06, 67.9192
18076.8, 486.992, 340564, 3.98575e+06, 57.0452
15892.7, 476.292, 251029, 3.78906e+06, 54.9773
16672.7, 472.362, 285864, 3.62854e+06, 56.2242
13911.5, 473.35, 199529, 3.55189e+06, 51.0879
19704, 512.475, 405773, 3.49332e+06, 83.0426
35909.9, 510.485, 229181, 3.44056e+06, 137.557
19997.2, 526.116, 306603, 3.43475e+06, 65.5501
16047.5, 554.093, 467165, 3.38996e+06, 59.7125
14684.2, 540.279, 221787, 3.17872e+06, 47.0619
14007.9, 583.299, 321404, 2.99027e+06, 50.6057
12423.4, 554.018, 136465, 2.97396e+06, 31.7823
12094.2, 567.076, 142527, 2.95408e+06, 38.9453
15599.5, 605.689, 284366, 2.87149e+06, 47.8768
11000.2, 579.973, 133174, 2.8064e+06, 38.8133
12541.6, 609.851, 205232, 2.76999e+06, 46.871
13137.9, 608.814, 159218, 2.71626e+06, 39.684
11897.4, 617.089, 160601, 2.66092e+06, 36.4759
11205.8, 645.303, 166614, 2.65563e+06, 41.4461
13909.7, 665.545, 324335, 2.60104e+06, 69.4981
10190.9, 653.591, 170380, 2.5549e+06, 55.9064
10730.9, 673.754, 254433, 2.40843e+06, 74.3468
9897.5, 680.26, 156098, 2.37937e+06, 57.3908
9927.52, 696.761, 330977, 2.37836e+06, 97.9324
9482.55, 698.165, 173545, 2.33851e+06, 69.9168
10044.8, 726.13, 188955, 2.26119e+06, 65.3614
9671.67, 719.165, 109523, 2.17181e+06, 37.8595
9503.6, 730.337, 137083, 2.16359e+06, 54.7173
9210.63, 737.913, 121741, 2.12447e+06, 50.2431
9159.69, 751.804, 176858, 2.08121e+06, 74.1323
9052.92, 763.695, 217013, 2.08016e+06, 91.4824
9024.07, 772.742, 212105, 2.03562e+06, 90.4744
8769.99, 778.496, 148141, 1.94946e+06, 70.7745
8690.35, 785.792, 142823, 1.91106e+06, 68.3593
8551.48, 793.882, 160469, 1.89736e+06, 77.9057
8461.59, 800.021, 143191, 1.85488e+06, 70.8435
8311.87, 806.81, 154361, 1.83554e+06, 76.6792
8208.43, 812.177, 130182, 1.79151e+06, 65.8325
8069.42, 818.478, 133825, 1.7651e+06, 67.8526
7971.66, 823.622, 110509, 1.72489e+06, 55.3235
7838.13, 829.475, 109688, 1.6957e+06, 54.3943
7752, 835.934, 120890, 1.6877e+06, 62.6359
7628.79, 841.428, 114074, 1.65247e+06, 57.9433
7549.9, 847.485, 120437, 1.64326e+06, 63.3172
7433.35, 852.634, 108449, 1.60382e+06, 55.1076
7354.57, 858.253, 108696, 1.59049e+06, 57.023
7248.59, 864.662, 131547, 1.58135e+06, 68.9987
7182.58, 869.963, 123005, 1.56307e+06, 66.6041
7079.89, 875.785, 143250, 1.55185e+06, 75.9809
7014.15, 880.629, 124070, 1.52514e+06, 68.5347
6917.73, 886.074, 136378, 1.50787e+06, 74.0169
6847.89, 890.546, 112638, 1.47712e+06, 62.9726
6757.16, 895.731, 116738, 1.4544e+06, 64.5332
6691.54, 900.058, 95280.3, 1.42518e+06, 52.0126
6600.35, 904.901, 94984.4, 1.40123e+06, 50.7376
6536.17, 910.124, 102978, 1.39849e+06, 58.1685
6455.69, 914.757, 97391.4, 1.36943e+06, 53.1838
6396.17, 919.629, 101205, 1.36428e+06, 57.6409
6329.01, 925.302, 128801, 1.36409e+06, 72.8262
6280.32, 929.769, 124854, 1.35524e+06, 73.3123
6210.76, 933.762, 100593, 1.30831e+06, 57.6226
6149.29, 937.736, 95013.3, 1.29634e+06, 55.333
6086.11, 942.766, 107658, 1.28494e+06, 62.8235
6027.73, 946.417, 95692.2, 1.26796e+06, 56.554
5966.1, 951.01, 103356, 1.25295e+06, 60.7123
5909.22, 954.432, 88062, 1.23291e+06, 51.3696
5850.46, 958.718, 90537.4, 1.21479e+06, 52.1504
5792.65, 961.929, 77128.3, 1.19603e+06, 41.7867
5737.89, 967.033, 97617.6, 1.1943e+06, 57.8003
5686.67, 970.102, 77543, 1.16979e+06, 42.9293
5636.19, 974.867, 94916.4, 1.16615e+06, 56.4293
5589.96, 978.524, 97395.1, 1.1634e+06, 59.9219
5540.6, 982.013, 85752.6, 1.13362e+06, 50.0863
5484.68, 985.127, 84494.3, 1.12744e+06, 50.4911
5444.55, 989.419, 97881.1, 1.12065e+06, 59.6507
5390.98, 992.234, 90379.9, 1.10986e+06, 56.0279
5360.63, 996.355, 105069, 1.10449e+06, 65.3177
5310.95, 999.03, 94921.1, 1.09183e+06, 60.227
5274.28, 1002.79, 105014, 1.08266e+06, 66.2264
5224.19, 1005.17, 89568.4, 1.06509e+06, 57.1824
5186.34, 1008.65, 93707, 1.05176e+06, 59.3903
5132.17, 1010.79, 78514.5, 1.03388e+06, 48.3518
5090.53, 1013.98, 78838.5, 1.01897e+06, 47.6248
5041.43, 1016.14, 67466.8, 1.00388e+06, 36.8259
5002.46, 1019.9, 80879, 1.00096e+06, 49.631
4957.74, 1022.59, 84807.4, 1.0007e+06, 54.4145
4926.59, 1025.44, 77150.4, 978618, 46.9919
4880.36, 1027.79, 77705, 975398, 48.6786
4856.66, 1031.28, 91672.5, 972871, 59.2403
4812.74, 1033.32, 87181.5, 966362, 57.3746
4791.78, 1036.54, 99776.4, 962399, 65.9062
4748.73, 1038.33, 88695.5, 950237, 59.6452
4725.69, 1041.29, 96303.2, 942235, 64.6648
4678.94, 1042.87, 81711, 926567, 54.8872
4654.37, 1045.64, 84151.2, 915033, 56.2009
4608.37, 1047.18, 70859.1, 899864, 44.9455
4578.66, 1049.67, 70454.3, 887427, 43.6289
4535.99, 1051.23, 61296.2, 875419, 33.2026
4508.6, 1054.19, 71037.1, 872391, 44.2224
4464.06, 1056.05, 73695.1, 871836, 47.9045
4441.71, 1058.29, 67566.4, 854356, 40.8473
4400.41, 1060.04, 67694.6, 851268, 41.8636
4378.69, 1062.67, 77023, 847963, 50.3565
4342.17, 1064.24, 73378.9, 842341, 48.2046
4324.41, 1066.73, 81474, 837671, 54.7421
4284.24, 1068, 73574, 828579, 49.0216
4267.85, 1070.37, 78056.4, 820975, 52.5022
4230.57, 1071.61, 68249.8, 809841, 44.1384
4209.6, 1073.74, 69464.3, 800260, 44.7112
4173.77, 1074.94, 60846.2, 789735, 35.5037
4155.46, 1076.95, 60296.1, 779939, 34.0199
4125.65, 1078.7, 63236.6, 779361, 38.4846
4106.48, 1080.48, 60669.8, 767796, 34.6534
4077.48, 1082.11, 62081.7, 765991, 37.0632
4058.61, 1084.16, 71399, 764786, 46.3532
4030.87, 1085.59, 70383.1, 761982, 46.4602
4005.75, 1087.41, 80517.4, 760942, 54.812
3983.25, 1088.69, 74372.7, 754028, 51.1585
3966.18, 1090.49, 81911.8, 750584, 57.0177
3938.25, 1091.48, 72350.1, 740666, 49.9914
3921.06, 1093.18, 75746.3, 733936, 52.6073
3893.39, 1094.13, 65162, 722570, 43.2872
3870.56, 1095.61, 65454.6, 714058, 43.0474
3845.05, 1096.6, 57114.4, 704171, 33.4275
3824.55, 1097.96, 56194.1, 695906, 31.5263
3800.86, 1099.32, 58395.3, 695095, 35.083
3781.47, 1100.64, 57786.2, 687039, 33.8733
3759.03, 1101.66, 52207.9, 679324, 25.7891
3735.83, 1103.18, 58001.2, 677213, 33.961
3714.6, 1104.46, 59700.8, 676252, 36.5725
3692.19, 1105.53, 55744, 665434, 31.1303
3671.11, 1106.68, 55827.5, 662975, 31.6175
3655.51, 1108.04, 61076.6, 660542, 37.5959
3636.71, 1109.14, 58883.2, 656411, 35.7553
3620.22, 1110.33, 63253.8, 653145, 40.2312
3601.45, 1111.33, 58676.7, 646988, 35.8827
3584.27, 1112.43, 60967.7, 642111, 38.1412
3564.99, 1113.34, 55416.3, 634923, 32.0081
3546.8, 1114.34, 55865.1, 628981, 32.2061
3528.43, 1115.22, 51140.8, 622322, 25.6951
3510.21, 1116.14, 50692.9, 616298, 24.6273
3490.01, 1117.22, 52504.8, 615253, 27.5251
3474.14, 1118.1, 50839.1, 608024, 24.7749
3455.02, 1119.1, 51730.7, 606390, 26.2661
3439.52, 1120.15, 56777.3, 604805, 32.3373
3421.35, 1121.04, 56165.8, 602479, 32.1634
3408.87, 1122.04, 61614.4, 601074, 37.5274
3392.15, 1122.85, 58270.6, 596571, 34.9025
3379.13, 1123.73, 62091.4, 593652, 38.4974
3361.84, 1124.45, 56666.5, 587272, 33.6311
3348.14, 1125.28, 58274, 582668, 35.074
3331.77, 1125.97, 52552.2, 575774, 28.9219
3316.61, 1126.72, 52596.3, 570327, 28.6264
3299.46, 1127.37, 48234, 564491, 22.5749
3283.19, 1128.28, 54058.9, 564416, 30.1867
3266.21, 1128.86, 47930.6, 556951, 22.2257
3251.29, 1129.72, 52546.9, 555982, 28.2802
3235.82, 1130.47, 53134.4, 554867, 29.4125
3223.72, 1131.08, 49301.1, 546247, 24.331
3206.99, 1131.77, 48919.3, 544090, 24.0202
3194.68, 1132.52, 51861.1, 541742, 27.5975
3178.94, 1133.15, 49968.5, 538453, 25.607
3167.74, 1133.84, 52003.1, 535296, 27.9047
3152.42, 1134.43, 48925.1, 530985, 24.3972
3140.82, 1135.06, 49735.7, 526939, 25.2272
3125.84, 1135.6, 46544.9, 522443, 20.9499
3113.74, 1136.18, 46494.2, 518078, 20.6492
3097.42, 1136.85, 48389.4, 518015, 23.5199
3087.16, 1137.39, 47193.5, 512469, 21.7989
3071.48, 1138, 48362.4, 511978, 23.584
3061.69, 1138.51, 46269.9, 505705, 20.6488
3046.82, 1139.08, 46610.3, 504407, 21.2441
3036.4, 1139.68, 49879.5, 502917, 25.2434
3022.58, 1140.2, 48823.4, 500680, 24.4096
3013.52, 1140.74, 51655.5, 498696, 27.5259
2999.08, 1141.19, 48980.5, 495071, 24.9802
2989.91, 1141.65, 47354, 489295, 22.8653
2975.88, 1142.15, 48519.7, 489055, 24.5414
2966.86, 1142.56, 46002.9, 482621, 21.2337
2952.88, 1143.02, 46216.4, 481451, 21.6569
2943.39, 1143.52, 49455.7, 480296, 25.5517
2930.67, 1143.95, 48203.3, 478019, 24.4833
2922.56, 1144.41, 50892.9, 476235, 27.4162
2908.67, 1144.76, 48059.1, 472628, 24.6702
2900.74, 1145.2, 49460.7, 469766, 26.1875
2888.33, 1145.54, 45998.5, 465519, 22.2928
2879, 1145.92, 46239.1, 461948, 22.4926
2866.42, 1146.24, 43294.7, 458017, 18.314
2856.93, 1146.6, 42868.4, 454267, 17.6497
2843.73, 1147.01, 44136.4, 453970, 19.5792
2835.4, 1147.34, 42947.4, 449487, 17.8337
2822.84, 1147.72, 43627.8, 448761, 18.8625
2814.79, 1148.13, 46803.8, 448009, 22.9526
2801.46, 1148.44, 46432.6, 446726, 22.8741
2796.15, 1148.84, 49833.1, 445941, 26.4639
2783.82, 1149.11, 47662.1, 443241, 24.7322
2777.8, 1149.44, 50056.5, 441498, 27.1439
2767.23, 1149.72, 46569, 437583, 23.8895
2759.56, 1149.99, 47538.1, 434719, 24.8982
2748.41, 1150.24, 43995.2, 430644, 20.8205
2740.31, 1150.5, 43898, 427174, 20.6577
2729.11, 1150.73, 41206.9, 423711, 16.5377
2719.78, 1151.06, 44753, 423663, 21.6551
2708.79, 1151.26, 40914.5, 419123, 16.2226
2700.35, 1151.57, 43557, 418326, 20.2162
2688.97, 1151.82, 43959.5, 417823, 20.9449
2683.74, 1152.11, 47663.9, 417765, 25.118
2672.34, 1152.31, 46579.4, 416229, 24.4408
2667.52, 1152.55, 50002.7, 415767, 27.8052
2658.72, 1152.78, 47060.9, 412600, 25.3994
2653.38, 1152.97, 49005.3, 410792, 27.3967
2642.46, 1153.13, 45091.8, 406665, 23.6008
2636.77, 1153.33, 45681.1, 403850, 24.1673
2625.4, 1153.45, 42158.3, 399955, 19.8117
2618.49, 1153.63, 41871.5, 396724, 19.3206
2607.78, 1153.76, 39380.8, 393605, 15.1651
2599.8, 1154, 41975.1, 393059, 19.3974
2589.5, 1154.11, 38855.6, 389361, 14.3257
2581.83, 1154.33, 40593.4, 388148, 17.4498
2571.18, 1154.49, 40705.9, 387438, 17.7461
2566.2, 1154.7, 43013.2, 386521, 20.8538
2555.58, 1154.82, 42181.1, 385284, 20.0615
2551.75, 1155.02, 44217, 384023, 22.4937
2540.16, 1155.09, 42250.7, 381803, 20.3813
2536.42, 1155.28, 43341.8, 379736, 21.6687
2526.24, 1155.36, 40799.2, 376914, 18.5403
2521.81, 1155.55, 42931, 375920, 21.2818
2511.35, 1155.62, 41632.2, 374343, 19.8735
2507.46, 1155.78, 43167.8, 372782, 21.697
2497.17, 1155.83, 40951.8, 370334, 19.094
2492.86, 1155.98, 41479, 367972, 19.7601
2482.84, 1156.03, 39134.1, 365303, 16.502
2478.01, 1156.16, 38989.3, 362561, 16.2131
2468.5, 1156.21, 37220.3, 360332, 12.9821
2461.97, 1156.36, 39086.7, 359429, 16.5001
2453.41, 1156.41, 36823.4, 356729, 12.4617
2447.24, 1156.57, 38157.9, 355453, 15.1378
2437.86, 1156.63, 38356.9, 355048, 15.5147
2433.46, 1156.75, 40217.7, 354076, 18.235
2424.58, 1156.8, 39626.8, 353193, 17.6608
2421.17, 1156.92, 41321.4, 352016, 19.8894
2410.61, 1156.91, 39828, 350367, 18.2021
2407.61, 1157.02, 40812.5, 348588, 19.4692
2398.81, 1157.04, 38740.1, 346338, 16.846
2394.95, 1157.12, 38957.3, 344018, 17.1069
2386.33, 1157.14, 37025.3, 341799, 14.1062
2381.44, 1157.2, 36618.3, 339156, 13.5441
2372.99, 1157.23, 37212.7, 339143, 14.9127
2368.76, 1157.31, 36563, 336215, 13.6131
2361.29, 1157.32, 36817.3, 335972, 14.3257
2356.35, 1157.41, 39086.5, 335510, 17.3917
2348.33, 1157.41, 38992.4, 335376, 17.5186
2345.55, 1157.47, 41438.5, 334921, 20.447
2335.58, 1157.41, 40272.9, 333887, 19.4199
2334.18, 1157.46, 42173.3, 332924, 21.5411
2324.39, 1157.4, 39930.4, 330848, 19.2694
2322.66, 1157.44, 40640.6, 328875, 20.2306
2313.29, 1157.38, 38094.6, 326360, 17.1066
2310.08, 1157.41, 38092.8, 324000, 17.0692
2302.43, 1157.37, 36009.5, 321742, 13.7933
2298.42, 1157.4, 35546.3, 319247, 13.0437
2291.47, 1157.36, 34094.3, 317428, 10.1393
2286.07, 1157.42, 35005.6, 316203, 12.1994
2278.82, 1157.38, 35106.7, 315843, 12.6248
2274.72, 1157.44, 36483.9, 314899, 14.9211
2267, 1157.38, 36328, 314544, 14.7343
2263.54, 1157.39, 37553.1, 313392, 16.7294
2254.18, 1157.28, 36691.2, 312487, 15.5684
2252.29, 1157.32, 37510.9, 310941, 16.841
2244.63, 1157.24, 36152.6, 309548, 14.874
2241.9, 1157.26, 36451.2, 307676, 15.3229
2234.35, 1157.19, 34993, 306048, 12.8852
2231.12, 1157.21, 34748.5, 303897, 12.6007
2224.54, 1157.14, 33527.5, 302346, 10.1519
2220.38, 1157.17, 34620.4, 301378, 12.5902
2214.43, 1157.1, 33168.2, 299696, 9.65906
2209.26, 1157.1, 34424.7, 298883, 12.3991
2203.45, 1157.04, 33194.1, 297399, 10.0423
2198.69, 1157.04, 34536.3, 296734, 12.5373
2192.24, 1156.96, 33112.5, 295085, 9.69146
2188.32, 1156.94, 33819.4, 293924, 11.4757
2181.79, 1156.86, 33759.8, 293471, 11.663
2178.12, 1156.85, 34882.7, 292621, 13.5395
2171.25, 1156.75, 34611.1, 292164, 13.1816
2168.46, 1156.71, 35490.9, 291027, 14.7095
2160.01, 1156.57, 34725.8, 290159, 13.5534
2158.27, 1156.56, 35272.5, 288769, 14.4393
