E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
18.1798, 52.014, 9.96734e-27, 100.985, 0.0229407
12.8971, 52.014, 9.86865e-29, 95.7022, 0.0140091
12.2513, 52.014, 2.63164e-28, 104.789, 0.00682356
14.7256, 52.014, 1.64477e-28, 107.263, 0.0102365
15.3119, 52.014, 1.15134e-27, 107.849, 0.00378644
16.1372, 52.014, 1.84215e-27, 108.675, 0.0117469
18.4626, 52.014, 2.43427e-27, 111, 0.00522897
14.5975, 52.014, 2.99349e-27, 107.135, 0.0103951
11.1335, 52.014, 2.66454e-27, 103.671, 0.00608865
16.019, 52.014, 1.01976e-27, 108.556, 0.0340939
14.8904, 52.014, 2.23689e-27, 107.428, 0.0309006
14.9522, 52.014, 1.90794e-27, 107.49, 0.00476855
15.6318, 52.014, 1.87504e-27, 108.169, 0.0135875
15.1562, 52.014, 1.71057e-27, 107.694, 0.00538535
11.2846, 52.014, 1.71057e-27, 103.822, 0.0181921
13.8877, 52.014, 3.28955e-28, 106.425, 0.0176377
16.9929, 52.014, 1.51319e-27, 109.53, 0.00573929
10.9809, 52.014, 0, 103.518, 0.0442925
16.7049, 52.014, 0, 109.242, 0.0511676
15.8036, 52.014, 0, 108.341, 0.00475556
13.4587, 52.014, 0, 105.996, 0.0174612
15.7046, 52.014, 0, 108.242, 0.00796621
13.8701, 52.014, 0, 119.216, 0.0241138
16.4671, 52.014, 0, 121.813, 0.00822335
14.3752, 52.014, 0, 119.721, 0.0127623
11.7178, 52.014, 0, 117.064, 0.0177888
17.2545, 52.014, 0, 122.6, 0.00449088
13.2544, 52.014, 0, 118.6, 0.00643036
17.6186, 52.014, 0, 122.965, 0.00593152
16.4247, 52.014, 0, 121.771, 0.00704598
13.7046, 52.014, 0, 119.05, 0.00419236
12.8647, 52.014, 0, 118.211, 0.00484655
13.5304, 52.014, 0, 118.876, 0.0119887
13.1555, 52.014, 0, 118.501, 0.010605
16.1616, 52.014, 0, 121.508, 0.00727088
14.2187, 52.014, 0, 119.565, 0.0393672
13.4575, 52.014, 0, 118.803, 0.0132347
14.9, 52.014, 0, 120.246, 0.00559471
17.188, 52.014, 0, 122.534, 0.0336244
16.9648, 52.014, 0, 122.311, 0.00791941
13.8887, 52.014, 0, 119.235, 0.0252851
13.4659, 52.014, 0, 118.812, 0.0336216
15.7048, 52.014, 0, 137.907, 0.0395184
13.3731, 52.014, 0, 135.576, 0.00215989
14.1274, 52.014, 0, 136.33, 0.00369535
13.5963, 52.014, 0, 135.799, 0.0174693
14.9682, 52.014, 0, 137.171, 0.0494535
19.5245, 52.014, 0, 141.727, 0.00950689
15.0805, 52.014, 0, 137.283, 0.0200399
20.1593, 52.014, 0, 142.362, 0.0390924
15.6227, 52.014, 0, 137.825, 0.0545332
13.8148, 52.014, 0, 136.018, 0.0248904
11.3192, 52.014, 0, 133.522, 0.0367702
14.1375, 52.014, 0, 136.34, 0.00748317
13.0836, 52.014, 0, 135.286, 0.0540854
17.1514, 52.014, 0, 139.354, 0.015938
15.9865, 52.014, 0, 138.189, 0.0314455
16.8, 52.014, 0, 139.003, 0.0388862
18.6972, 52.014, 0, 140.9, 0.00231089
11.0587, 52.014, 0, 133.261, 0.019019
14.6648, 52.014, 0, 136.868, 0.0511102
17.62, 52.014, 0, 139.823, 0.00977666
17.6917, 45.1511, 0.78328, 158.463, 0.00959213
16.6583, 50.2865, 0.404872, 132.442, 0.0933144
15.9626, 48.5476, 1.40433, 103.723, 0.03253
15.5932, 48.3944, 1.09263, 88.9968, 0.0525532
14.0089, 48.1349, 0.976104, 69.3017, 0.0209834
14.8998, 48.1438, 0.581967, 67.8141, 0.0404899
13.751, 48.0875, 0.153403, 64.9153, 0.00144368
17.0019, 48.0605, 0.1092, 68.1548, 0.00664304
17.488, 48.0332, 0.0974141, 68.5749, 0.00377658
16.4997, 48.0103, 0.0662319, 67.5244, 0.00347834
14.9882, 47.9943, 0.0754004, 66.0014, 0.00359126
14.5067, 47.9804, 1.00703e-05, 65.4269, 0.00670429
17.6386, 47.5631, 0.00158165, 68.0369, 0.00853327
18.5897, 47.289, 0.00654142, 68.6544, 0.0113974
14.1727, 47.1008, 0.0138056, 64.0136, 0.00242834
16.638, 46.9669, 0.0147207, 66.3154, 0.00257651
18.1297, 46.8684, 0.0206882, 67.6919, 0.0112678
16.017, 46.7943, 0.000170556, 65.4672, 0.00367839
16.5143, 46.6133, 0.000988791, 65.7425, 0.00765478
14.6362, 46.4727, 0.00449933, 63.6961, 0.00517448
15.7105, 46.3618, 0.0045783, 65.444, 0.00649964
20.302, 46.2736, 0.00734526, 69.896, 0.00459552
16.5358, 46.2021, 0.0075337, 66.0158, 0.00411428
16.5871, 46.1435, 0.0102868, 65.977, 0.00219322
13.8271, 46.0951, 5.32213e-05, 63.1304, 0.00428298
19.3304, 46.0216, 0.000371485, 68.5263, 0.00598771
20.7342, 45.9599, 0.000502687, 69.8405, 0.00438864
16.8269, 45.908, 0.000962518, 65.8583, 0.00590909
18.2756, 45.864, 0.00128903, 67.2438, 0.00310948
20.6139, 45.8266, 0.0017293, 69.5284, 0.00837869
11.3417, 45.7945, 0.00186879, 60.2103, 0.0082137
18.2109, 45.7671, 0.0020055, 67.0402, 0.00451678
14.3371, 45.7435, 1.68808e-05, 63.1306, 0.0121036
15.2123, 45.7168, 4.41319e-05, 63.9678, 0.00627088
16.1855, 45.6937, 0.000103874, 64.9083, 0.00583076
14.0419, 45.6737, 0.000145386, 62.7365, 0.010244
14.7632, 45.6564, 8.83915e-06, 63.4331, 0.0172404
17.2384, 45.6403, 1.47178e-05, 65.8857, 0.0145059
16.3819, 45.6264, 7.78651e-05, 65.0096, 0.00682237
14.5748, 45.6142, 6.90755e-05, 63.1853, 0.00782058
17.571, 45.6036, 0.000196243, 67.1123, 0.00348157
13.271, 45.5944, 1.40357e-06, 62.7947, 0.00740405
14.3617, 45.5859, 1.27882e-05, 63.8696, 0.0143922
16.1556, 45.5785, 2.96211e-05, 65.6497, 0.00566322
17.2854, 45.572, 1.65271e-05, 66.7674, 0.00658258
14.1501, 45.5664, 1.8275e-05, 63.6216, 0.003533
15.4124, 45.5614, 3.26356e-07, 64.8746, 0.00756658
17.2354, 45.5569, 1.61116e-06, 66.6894, 0.00394891
16.8361, 45.553, 2.06063e-06, 66.2828, 0.00741044
12.5193, 45.5496, 4.62739e-06, 61.9596, 0.00321173
14.3008, 45.5465, 6.60128e-06, 63.7355, 0.00337947
15.1491, 45.5439, 6.21705e-06, 64.5789, 0.00693303
14.6463, 45.5416, 8.82491e-08, 64.0718, 0.00820382
16.3802, 45.5395, 3.76235e-07, 65.8019, 0.00448348
16.9734, 45.5377, 4.59643e-07, 66.3917, 0.00353538
18.1599, 45.5361, 1.5873e-06, 67.5753, 0.00849095
12.4686, 45.5346, 3.00356e-08, 61.8813, 0.0137567
13.8166, 45.5334, 8.58553e-08, 63.2271, 0.00480589
13.0533, 45.5323, 2.34132e-07, 62.4618, 0.00433214
13.6925, 45.5313, 3.40474e-07, 63.0992, 0.00364507
15.8862, 45.5305, 1.11191e-08, 66.516, 0.0127448
18.9789, 45.5297, 6.62606e-09, 69.6067, 0.014414
16.5833, 45.5291, 3.62444e-08, 67.2093, 0.0107361
14.2197, 45.5285, 5.56082e-08, 64.8443, 0.0115493
17.976, 45.528, 1.92544e-07, 68.5991, 0.00496194
13.346, 45.5276, 1.14113e-08, 63.968, 0.00450518
13.3998, 45.5272, 1.19649e-08, 64.0207, 0.00359986
13.7603, 45.5268, 1.36209e-09, 64.3803, 0.00299193
17.5123, 45.5265, 1.79945e-09, 68.1315, 0.00580986
13.9646, 45.5263, 4.26671e-09, 64.5831, 0.013188
16.487, 45.526, 7.71749e-09, 67.1048, 0.0087887
18.8452, 45.5258, 1.67202e-08, 69.4626, 0.0142915
20.6455, 45.5256, 1.29627e-08, 71.2623, 0.021394
19.4207, 45.5255, 1.66628e-08, 70.037, 0.0109722
13.1973, 45.5253, 2.16068e-08, 63.8133, 0.0269715
14.7686, 45.5252, 1.52658e-07, 65.3843, 0.00653729
14.9099, 45.5251, 6.57425e-08, 65.5253, 0.00904537
16.5217, 45.525, 2.99421e-08, 67.1368, 0.012897
17.2105, 45.5249, 1.1658e-07, 67.8254, 0.00809476
12.4961, 45.5248, 4.34891e-08, 63.1108, 0.00791982
16.3014, 45.5248, 5.70615e-08, 68.5247, 0.0164688
19.8688, 45.5247, 2.44598e-10, 72.0918, 0.00432612
15.2444, 45.5247, 2.06755e-10, 67.4672, 0.00744038
22.3988, 45.5246, 1.86134e-09, 74.6214, 0.00845321
15.0602, 45.5246, 2.56472e-09, 67.2827, 0.0185974
13.0914, 45.5246, 9.06129e-10, 65.3138, 0.0050847
26.1519, 45.5245, 3.08083e-09, 78.3741, 0.0203474
14.4596, 45.5245, 1.12106e-08, 66.6817, 0.00550404
12.5936, 45.5245, 6.39769e-09, 64.8156, 0.00841396
18.0632, 45.5245, 1.86053e-09, 70.2851, 0.00567895
12.9918, 45.5244, 1.46369e-09, 65.2137, 0.00961444
15.7032, 45.5244, 2.52651e-09, 67.925, 0.00743461
17.8503, 45.5244, 5.60575e-09, 70.072, 0.0100091
15.5224, 45.5244, 2.51813e-08, 67.7441, 0.00374623
18.4734, 45.5244, 2.79842e-09, 70.695, 0.00517924
15.3401, 45.5244, 1.94406e-09, 67.5617, 0.0118661
13.6428, 45.5244, 2.32814e-09, 65.8644, 0.00644033
17.9859, 45.5244, 4.21917e-09, 70.2074, 0.00378164
19.1421, 45.5244, 2.38023e-09, 71.3635, 0.00565815
12.7877, 45.5244, 1.36917e-08, 65.0091, 0.00372549
18.5866, 45.5243, 3.00884e-09, 70.808, 0.0106475
15.0782, 45.5243, 7.77359e-09, 67.2996, 0.0071046
15.5367, 45.5243, 3.03048e-09, 67.7581, 0.0110257
16.7633, 45.5243, 3.12809e-09, 68.9847, 0.00673105
14.4, 45.5243, 2.40762e-08, 66.6213, 0.0116332
17.6605, 45.5243, 2.96606e-09, 69.8819, 0.00110908
14.7751, 45.5243, 4.48209e-09, 66.9965, 0.00375013
17.3565, 45.5243, 4.30149e-09, 69.5778, 0.0101487
17.2512, 45.5243, 9.03485e-09, 69.4726, 0.012501
16.489, 45.5243, 2.63996e-09, 68.7103, 0.00373295
12.867, 45.5243, 4.19887e-09, 65.0883, 0.00882901
16.1911, 45.5243, 3.39628e-09, 68.4124, 0.0289549
12.6131, 45.5243, 2.858e-09, 64.8344, 0.0124031
14.7016, 45.5243, 1.59971e-08, 66.9229, 0.00879877
15.7444, 45.5243, 3.20479e-09, 67.9658, 0.00879716
12.2789, 45.5243, 3.27652e-09, 64.5002, 0.0192039
11.1765, 45.5243, 5.46517e-14, 63.3978, 0.00893646
22.3572, 45.5243, 1.81486e-14, 74.5785, 0.00486769
15.6037, 45.5243, 5.11467e-14, 67.825, 0.0293935
16.5122, 45.5243, 9.57366e-14, 68.7335, 0.0146639
12.0251, 45.5243, 8.08091e-14, 64.2464, 0.0117329
14.3922, 45.5243, 1.43018e-13, 66.6135, 0.0161598
19.5364, 45.5243, 1.6599e-13, 71.7577, 0.0199428
17.816, 45.5243, 1.85954e-13, 70.0373, 0.00538401
13.1881, 45.5243, 1.00387e-12, 65.4094, 0.00386008
19.622, 45.5243, 1.32528e-12, 71.8433, 0.0103674
12.7114, 45.5243, 1.2567e-12, 64.9327, 0.0319871
12.7948, 45.5243, 2.83437e-13, 65.0161, 0.00418886
19.0989, 45.5243, 2.5005e-13, 71.3202, 0.0054925
14.8681, 45.5243, 2.55243e-13, 67.0894, 0.0243155
15.9945, 45.5243, 3.53539e-12, 68.2158, 0.00608845
11.9841, 45.5243, 3.91844e-13, 64.2054, 0.00254728
15.1915, 45.5243, 4.32085e-13, 67.4128, 0.00197146
16.8287, 45.5243, 3.73905e-13, 69.05, 0.0173713
17.4634, 45.5243, 3.92768e-17, 69.6846, 0.0242879
12.7061, 45.5243, 2.10872e-15, 64.9273, 0.00352098
15.5079, 45.5243, 5.317e-16, 67.7292, 0.00880119
12.4154, 45.5243, 3.51391e-15, 64.6366, 0.0105907
14.0343, 45.5243, 1.1915e-15, 66.2555, 0.00550928
17.6553, 45.5243, 1.64005e-15, 69.8766, 0.0086045
14.4721, 45.5243, 2.07998e-15, 66.6934, 0.0151179
19.5066, 45.5243, 9.12623e-15, 71.7279, 0.0236661
17.085, 45.5243, 2.82712e-15, 69.3063, 0.00582176
17.9494, 45.5243, 2.83643e-15, 70.1707, 0.00918589
15.8885, 45.5243, 3.58061e-15, 68.1098, 0.00508965
