E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
8.15759, 698.952, 411.663, 1124.91, 0.0659538
3.82636, 698.952, 512.573, 1221.49, 0.531015
6.82733, 698.952, 256.357, 968.272, 0.650905
7.65056, 698.952, 304.802, 1017.54, 0.418547
5.67866, 698.952, 360.083, 1070.85, 0.442827
9.38849, 698.952, 269.591, 984.067, 0.595207
5.38125, 698.952, 385.88, 1096.35, 0.847786
8.39217, 698.952, 283.979, 997.459, 0.844523
9.89617, 698.952, 373.313, 1088.3, 0.287227
9.01382, 698.952, 297.875, 1011.98, 0.337775
8.46837, 698.952, 679.686, 1393.24, 0.234311
6.78454, 698.952, 436.833, 1148.71, 0.607314
9.02979, 698.952, 415.415, 1129.53, 0.240611
7.77693, 698.952, 389.65, 1102.51, 0.390386
10.5654, 698.952, 326.136, 1041.79, 0.500686
5.13358, 698.952, 227.171, 937.392, 0.472044
9.80581, 698.952, 277.597, 992.49, 0.30777
16.6135, 698.952, 224.467, 946.168, 0.574478
2.95184, 698.952, 489.774, 1197.81, 0.0801818
5.12254, 698.952, 228.5, 938.711, 0.405679
9.699, 698.952, 229.555, 944.341, 0.874449
11.7377, 698.952, 296.386, 1013.21, 1.28345
10.2611, 698.952, 266.057, 981.406, 0.948374
6.73131, 698.952, 402.342, 1114.16, 0.253367
1.68673, 698.952, 370.882, 1077.66, 1.0907
5.89688, 698.952, 262.176, 973.161, 0.325007
4.44133, 698.952, 280.969, 990.498, 0.217975
5.03458, 698.952, 707.182, 1417.3, 0.800275
9.4139, 698.952, 406.755, 1121.26, 0.796244
16.5818, 698.952, 325.647, 1047.32, 0.574294
12.5013, 698.952, 338.838, 1056.43, 0.434974
8.80218, 698.952, 298.666, 1012.56, 0.594567
5.30305, 698.952, 468.082, 1178.47, 0.607705
6.53248, 698.952, 364.023, 1075.64, 0.266441
7.26472, 698.952, 496.497, 1208.85, 1.43399
11.8227, 698.952, 407.475, 1124.39, 1.30355
8.87583, 698.952, 383.135, 1097.1, 0.140805
5.69535, 698.952, 372.789, 1083.57, 0.51934
8.35566, 698.952, 382.238, 1095.68, 0.238324
11.4746, 698.952, 436.702, 1153.26, 1.01067
11.6318, 698.952, 236.367, 953.086, 1.17558
14.8958, 698.952, 198.834, 918.818, 0.514191
7.57176, 698.952, 416.368, 1129.03, 0.333206
8.85322, 698.952, 353.073, 1067.01, 0.516745
10.2668, 698.952, 372.272, 1087.63, 0.566785
4.69728, 698.952, 525.121, 1234.91, 0.286468
14.3979, 698.952, 323.053, 1042.54, 0.395768
8.12815, 698.952, 157.284, 870.499, 0.488428
4.8182, 698.952, 422.908, 1132.81, 0.929298
2.43884, 698.952, 515.14, 1222.67, 0.46918
9.46832, 698.952, 179.2, 893.756, 0.615023
11.1673, 698.952, 566.542, 1282.8, 0.84629
6.35887, 698.952, 495.362, 1206.81, 0.511866
12.9576, 698.952, 362.523, 1080.57, 1.47611
4.3087, 698.952, 362.941, 1072.34, 0.503329
8.15936, 698.952, 468.79, 1182.04, 0.359875
15.8854, 698.952, 500.135, 1221.11, 0.681958
2.72991, 698.952, 395.746, 1103.56, 0.41245
12.0801, 698.952, 321.838, 1039.01, 0.38758
5.68664, 698.952, 269.715, 980.489, 0.823435
9.83245, 698.952, 578.922, 1293.84, 0.233735
6.75032, 698.952, 245.985, 957.822, 0.546694
7.93004, 698.952, 296.266, 1009.28, 0.4931
11.0089, 698.952, 407.492, 1123.59, 0.336426
13.5245, 698.952, 496.023, 1214.63, 0.596756
6.57116, 698.952, 339.061, 1050.72, 0.239069
6.5806, 698.952, 825.276, 1536.94, 0.371993
9.80777, 698.952, 537.955, 1252.85, 0.249783
6.34736, 698.952, 453.761, 1165.2, 0.505396
5.58371, 698.952, 547.072, 1257.74, 0.760806
7.98664, 698.952, 691.716, 1404.79, 0.276181
2.51221, 698.952, 313.724, 1021.32, 0.220535
10.9328, 698.952, 304.19, 1020.21, 0.890005
7.14446, 698.952, 218.88, 931.112, 0.343564
10.7354, 698.952, 327.231, 1043.05, 1.07848
6.25891, 698.952, 475.445, 1186.79, 0.520733
9.57262, 698.952, 414.712, 1129.37, 0.614588
8.17431, 698.952, 559.431, 1272.69, 0.467679
11.713, 698.952, 284.021, 1000.82, 0.829496
5.45927, 698.952, 400.493, 1111.04, 0.385679
4.85979, 698.952, 624.879, 1334.83, 0.788099
8.02536, 698.952, 454.671, 1167.78, 0.746137
5.66207, 698.952, 529.85, 1240.6, 0.264544
6.28905, 698.952, 577.992, 1289.37, 0.275901
8.18933, 698.952, 1009.99, 1723.27, 0.601351
6.46198, 698.952, 390.725, 1102.27, 0.493913
9.50725, 698.952, 437.986, 1152.58, 0.468763
9.90906, 698.952, 186.82, 901.817, 1.25343
13.5692, 698.952, 509.765, 1228.42, 0.890538
8.98948, 698.952, 721.336, 1435.41, 0.503568
5.26938, 698.952, 330.216, 1040.57, 0.613424
11.1901, 698.952, 343.269, 1059.55, 0.303266
5.25865, 698.952, 429.286, 1139.63, 0.114253
4.45679, 698.952, 366.082, 1075.63, 0.525204
7.20941, 698.952, 204.89, 917.187, 1.6074
6.84484, 698.952, 482.332, 1194.26, 0.380554
7.11078, 698.952, 479.298, 1191.5, 0.559454
6.54632, 698.952, 479.49, 1191.12, 0.643018
9.0229, 698.952, 290.384, 1004.49, 0.785123
4.69705, 698.952, 343.19, 1052.97, 0.250987
12.4247, 698.952, 263.939, 981.452, 0.252127
6.15801, 698.952, 432.991, 1144.24, 0.322364
5.18461, 698.952, 620.324, 1330.6, 0.919059
12.0432, 698.952, 429.514, 1146.65, 1.27022
15.0925, 698.952, 817.086, 1537.27, 0.617976
9.89593, 698.952, 344.65, 1059.63, 0.387028
4.45418, 698.952, 443.413, 1152.96, 1.06338
12.8291, 698.952, 569.617, 1287.53, 0.48644
3.36371, 698.952, 245.278, 953.73, 0.244941
4.90807, 698.952, 510.358, 1220.35, 0.746758
5.70097, 698.952, 604.051, 1314.84, 0.55583
9.48253, 698.952, 442.635, 1157.21, 1.62506
6.04437, 698.952, 502.034, 1213.17, 0.689134
4.18947, 698.952, 456.351, 1165.63, 0.796818
14.0453, 698.952, 331.247, 1050.38, 0.634155
8.25266, 698.952, 516.117, 1229.46, 0.348069
8.6937, 698.952, 495.829, 1209.61, 0.526912
7.93797, 698.952, 388.693, 1101.72, 0.290465
34.9561, 698.952, 304.281, 1044.32, 0.154773
10.1644, 698.952, 267.726, 982.978, 0.187952
18.2309, 698.952, 433.533, 1156.85, 0.798289
13.1189, 698.952, 358.962, 1077.17, 0.35679
11.2005, 698.952, 327.659, 1043.95, 0.313746
11.4782, 698.952, 295.194, 1011.76, 0.398226
8.44459, 698.952, 175.656, 889.188, 0.691026
6.57507, 698.952, 446.505, 1158.17, 0.239137
3.22313, 698.952, 248.358, 956.669, 0.348163
13.3643, 698.952, 427.416, 1145.87, 0.249278
3.80102, 698.952, 716.984, 1425.87, 0.253172
9.58027, 698.952, 301.644, 1016.31, 0.296896
5.61154, 698.952, 343.317, 1054.02, 0.493662
4.6495, 698.952, 396.115, 1105.85, 0.26525
8.01685, 698.952, 230.468, 943.572, 0.40884
5.94402, 698.952, 513.151, 1224.18, 0.70079
10.7099, 698.952, 502.769, 1218.57, 0.24679
4.75271, 698.952, 373.592, 1083.43, 1.06711
7.75398, 698.952, 269.295, 982.137, 0.708591
7.99616, 698.952, 276.578, 989.662, 0.758146
3.94727, 698.952, 512.213, 1221.25, 1.3238
10.2151, 698.952, 377.086, 1092.39, 0.27252
5.62087, 698.952, 411.5, 1122.21, 0.248581
8.12708, 698.952, 329.735, 1042.95, 0.485697
15.2111, 698.952, 529.717, 1250.02, 0.526209
6.63591, 698.952, 251.236, 962.959, 0.288171
7.49881, 698.952, 214.834, 927.421, 0.692806
7.7183, 698.952, 309.683, 1022.49, 0.508767
4.49606, 698.952, 300.397, 1009.98, 0.150457
11.1713, 698.952, 404.876, 1121.14, 0.320484
8.61564, 698.952, 370.812, 1084.51, 0.56103
7.85933, 698.952, 313.854, 1026.8, 1.27641
10.4788, 698.952, 486.452, 1202.02, 1.72997
10.7896, 698.952, 466.339, 1182.22, 1.0868
3.42217, 698.952, 272.367, 980.877, 0.565531
6.86141, 698.952, 519.186, 1231.14, 0.358207
4.31504, 698.952, 376.389, 1085.79, 0.338974
5.48238, 698.952, 282.285, 992.855, 0.321244
4.87727, 698.952, 447.344, 1159.25, 0.272904
9.83847, 698.952, 395.604, 1112.47, 0.2131
6.28045, 698.952, 287.274, 1000.58, 0.775404
7.84103, 698.952, 418.498, 1133.37, 0.230692
6.9811, 698.952, 185.408, 899.416, 0.219686
5.64108, 698.952, 271.465, 984.133, 1.29868
6.63839, 698.952, 258.349, 972.014, 0.117787
8.62748, 698.952, 370.517, 1086.17, 0.739904
13.7111, 698.952, 539.764, 1260.5, 0.392531
15.6874, 698.952, 303.644, 1026.36, 0.497654
15.6747, 698.952, 359.651, 1082.35, 0.566167
6.72789, 698.952, 550.763, 1264.52, 0.238905
7.77704, 698.952, 273.59, 988.394, 1.18265
4.82668, 698.952, 446.733, 1158.59, 0.375323
11.416, 698.952, 451.206, 1169.65, 0.374683
7.66648, 698.952, 333.957, 1048.65, 0.252769
15.7992, 698.952, 0, 722.826, 0.0304144
4.73376, 698.952, 0, 711.761, 0.026649
7.93768, 698.952, 0, 714.965, 0.0317819
8.23491, 698.952, 0, 715.262, 0.0193807
7.28576, 698.952, 0, 714.313, 0.0155229
15.8825, 698.952, 0, 722.909, 0.0173011
5.0764, 698.952, 0, 712.103, 0.0230288
6.53822, 698.952, 0, 713.565, 0.0278431
6.38029, 698.952, 0, 713.407, 0.043288
11.6178, 698.952, 0, 718.645, 0.0350885
12.0115, 698.952, 0, 719.038, 0.0472282
13.0753, 698.952, 0, 720.102, 0.0699566
6.54458, 698.952, 0, 713.571, 0.0479162
5.55251, 698.952, 0, 712.579, 0.0145152
5.46967, 698.952, 0, 712.497, 0.0234599
7.50059, 698.952, 0, 714.527, 0.0871906
5.07663, 698.952, 0, 712.104, 0.0225116
5.11855, 698.952, 0, 712.145, 0.0306084
9.4159, 698.952, 0, 716.443, 0.0136279
7.23988, 698.952, 0, 714.267, 0.0529438
12.3427, 698.952, 0, 719.37, 0.0345481
14.7311, 698.952, 0, 721.758, 0.0348785
6.32147, 698.952, 0, 713.348, 0.0840893
13.1592, 698.952, 0, 720.186, 0.020488
7.34339, 698.952, 0, 714.37, 0.0344888
9.4334, 698.952, 0, 716.46, 0.0187416
11.4999, 698.952, 0, 718.527, 0.0220229
13.3018, 698.952, 0, 720.329, 0.0443791
11.3503, 698.952, 0, 718.377, 0.0303242
9.60993, 698.952, 0, 716.637, 0.0382007
6.99813, 698.952, 0, 714.025, 0.0203305
8.66248, 698.952, 0, 715.689, 0.0512709
4.1946, 698.952, 0, 711.221, 0.0164159
9.76436, 698.952, 0, 716.791, 0.0423029
4.11182, 698.952, 0, 711.139, 0.0277113
11.4348, 698.952, 0, 718.462, 0.0139882
3.39551, 698.952, 0, 710.422, 0.0257722
11.3758, 698.952, 0, 718.403, 0.0320298
5.82697, 698.952, 0, 712.854, 0.0219379
7.06939, 698.952, 0, 714.096, 0.0243995
8.36876, 698.952, 0, 715.396, 0.0159616
9.2438, 698.952, 0, 716.271, 0.0321757
11.6179, 698.952, 0, 718.645, 0.0138321
6.71966, 698.952, 0, 713.747, 0.0417735
7.34976, 698.952, 0, 714.377, 0.0586749
6.70113, 698.952, 0, 713.728, 0.0136114
13.6778, 698.952, 0, 720.705, 0.00951075
8.58395, 698.952, 0, 715.611, 0.0159578
15.7634, 698.952, 0, 722.79, 0.0168005
5.52126, 698.952, 0, 712.548, 0.0541026
11.2005, 698.952, 0, 718.227, 0.0152967
7.60255, 698.952, 0, 714.629, 0.0185611
10.2643, 698.952, 0, 717.291, 0.0394353
12.2777, 698.952, 0, 719.305, 0.0569904
6.29512, 698.952, 0, 713.322, 0.0331427
4.24787, 698.952, 0, 711.275, 0.0312009
15.6529, 698.952, 0, 722.68, 0.0174858
15.6094, 698.952, 0, 722.636, 0.0202096
12.0845, 698.952, 0, 719.111, 0.0226457
9.87611, 698.952, 0, 716.903, 0.0431163
15.2705, 698.952, 0, 722.297, 0.0301432
9.33973, 698.952, 0, 716.367, 0.0103447
6.27936, 698.952, 0, 713.306, 0.0302802
5.89483, 698.952, 0, 712.922, 0.0241193
10.3678, 698.952, 0, 717.395, 0.0307669
21.673, 698.952, 0, 728.7, 0.0462469
7.37803, 698.952, 0, 714.405, 0.0410907
15.6534, 698.952, 0, 722.68, 0.0222217
8.01921, 698.952, 0, 715.046, 0.0228967
10.9275, 698.952, 0, 717.954, 0.00868642
9.70736, 698.952, 0, 716.734, 0.0177669
18.2046, 698.952, 0, 725.232, 0.0406877
4.87685, 698.952, 0, 711.904, 0.0174774
11.761, 698.952, 0, 718.788, 0.0322955
7.88374, 698.952, 0, 714.911, 0.0254123
5.32866, 698.952, 0, 712.356, 0.0276394
2.07994, 698.952, 0, 709.107, 0.0147949
8.71036, 698.952, 0, 715.737, 0.0147178
7.3344, 698.952, 0, 714.361, 0.0243367
9.82952, 698.952, 0, 716.856, 0.0174126
10.3887, 698.952, 0, 717.416, 0.0310093
2.26769, 698.952, 0, 709.295, 0.0243918
8.21888, 698.952, 0, 715.246, 0.00560835
19.7605, 698.952, 0, 726.787, 0.013948
6.44199, 283.643, 186.195, 481.602, 0.246919
8.66945, 283.643, 301.589, 599.223, 0.797907
6.13179, 283.643, 174.963, 470.06, 0.679509
10.7474, 283.643, 455.349, 755.061, 0.257574
7.17865, 283.643, 211.61, 507.754, 0.546826
7.80186, 283.643, 226.833, 523.6, 0.486076
8.34902, 283.643, 294.232, 591.546, 0.214082
6.05272, 283.643, 254.719, 549.737, 0.263566
13.4321, 283.643, 233.159, 535.556, 0.374752
5.47963, 283.643, 188.182, 482.627, 0.235157
6.02152, 283.643, 229.447, 524.434, 0.221312
8.05598, 283.643, 446.385, 743.406, 0.239809
10.4765, 283.643, 264.263, 563.704, 0.30587
8.00911, 283.643, 294.163, 591.137, 0.378206
9.45723, 283.643, 185.637, 484.059, 0.150505
8.16232, 283.643, 229.803, 526.93, 0.773352
4.19805, 283.643, 213.193, 506.356, 0.410208
4.94252, 283.643, 294.162, 588.07, 0.708089
3.29503, 283.643, 257.718, 549.978, 0.260569
6.88385, 283.643, 268.597, 564.446, 0.380892
3.53735, 283.643, 207.465, 499.968, 0.345055
10.9575, 283.643, 318.451, 618.374, 0.43468
8.26686, 283.643, 228.833, 526.065, 0.359761
7.05345, 283.643, 177.758, 473.776, 1.05147
7.983, 283.643, 130.686, 427.634, 0.443119
8.19424, 283.643, 125.415, 422.575, 0.148214
6.35125, 283.643, 237.111, 532.427, 0.189521
11.2144, 283.643, 238.09, 538.269, 0.510759
10.2363, 283.643, 295.394, 594.596, 0.438109
15.4217, 283.643, 233.258, 537.645, 0.246605
7.73686, 283.643, 331.144, 627.846, 0.262195
9.40666, 283.643, 216.908, 515.279, 1.16576
20.6456, 283.643, 333.338, 642.949, 0.279014
4.00293, 283.643, 285.846, 578.814, 2.14165
12.7211, 283.643, 245.531, 547.218, 0.364469
5.11694, 283.643, 335.166, 629.248, 0.15115
5.79291, 283.643, 360.594, 655.352, 0.156756
5.76807, 283.643, 324.786, 619.519, 0.351345
5.80142, 283.643, 307.824, 602.59, 0.322033
11.8628, 283.643, 256.218, 557.046, 0.276278
14.6415, 283.643, 140.092, 443.699, 0.20265
2.8213, 283.643, 303.694, 595.48, 0.203596
8.87657, 283.643, 217.491, 515.332, 0.571497
6.53785, 283.643, 0, 295.503, 0.010403
11.5258, 283.643, 0, 300.491, 0.0105388
6.36986, 283.643, 0, 295.335, 0.0251977
5.95296, 283.643, 0, 294.918, 0.0251723
6.52917, 283.643, 0, 295.494, 0.0157507
7.78228, 283.643, 0, 296.747, 0.0175195
6.89909, 283.643, 0, 295.864, 0.0169611
10.3531, 283.643, 0, 299.318, 0.0102463
7.50725, 283.643, 0, 296.472, 0.0160016
14.4312, 283.643, 0, 303.396, 0.0126029
5.98978, 283.643, 0, 294.955, 0.0212455
6.43261, 283.643, 0, 295.398, 0.00984259
7.85485, 283.643, 0, 296.82, 0.00960221
12.8814, 283.643, 0, 301.847, 0.0108589
5.1723, 283.643, 0, 294.137, 0.0138947
2.6382, 283.643, 0, 291.603, 0.0165311
7.63175, 283.643, 0, 296.597, 0.01338
6.17612, 283.643, 0, 295.141, 0.0123242
1.87898, 283.643, 0, 290.844, 0.0127397
5.90806, 283.643, 0, 294.873, 0.0111511
18.1642, 283.643, 0, 307.129, 0.01359
7.87242, 283.643, 0, 296.838, 0.0366156
10.584, 283.643, 0, 299.549, 0.00675772
5.68581, 283.643, 0, 294.651, 0.0108186
6.03797, 283.643, 0, 295.003, 0.0066532
8.88237, 283.643, 0, 297.848, 0.0174418
8.38646, 283.643, 0, 297.352, 0.0351222
9.90171, 283.643, 0, 298.867, 0.0140041
6.5721, 283.643, 0, 295.537, 0.0166173
6.92334, 283.643, 0, 295.889, 0.013001
9.69422, 283.643, 0, 298.659, 0.013458
12.3551, 283.643, 0, 301.32, 0.0179848
9.18346, 283.643, 0, 298.149, 0.00612879
4.98192, 283.643, 0, 293.947, 0.0258324
5.73462, 283.643, 0, 294.7, 0.0190421
17.0093, 283.643, 0, 305.975, 0.00850811
9.66426, 283.643, 0, 298.629, 0.0187203
6.82682, 283.643, 0, 295.792, 0.00709556
6.12688, 283.643, 0, 295.092, 0.0137368
9.38788, 283.643, 0, 298.353, 0.0112633
9.12629, 283.643, 0, 298.091, 0.0137582
6.94828, 283.643, 0, 295.913, 0.0203989
8.52554, 283.643, 0, 297.491, 0.0145508
5.76627, 283.643, 0, 294.731, 0.0132006
9.22883, 283.643, 0, 298.194, 0.0211588
10.0847, 283.643, 0, 299.05, 0.0116275
6.65489, 283.643, 0, 295.62, 0.0114515
5.94024, 283.643, 0, 294.905, 0.0146277
9.84382, 283.643, 0, 298.809, 0.0336342
4.16215, 283.643, 0, 293.127, 0.03385
5.51624, 283.643, 0, 294.481, 0.0154038
4.87582, 283.643, 0, 293.841, 0.0170324
5.71791, 283.643, 0, 294.683, 0.0172585
8.35109, 283.643, 0, 297.316, 0.0275631
6.1072, 283.643, 0, 295.072, 0.0128102
3.25196, 283.643, 0, 292.217, 0.0179088
6.95499, 283.643, 0, 295.92, 0.00833369
6.95275, 283.643, 0, 297.6, 0.0210421
6.1016, 283.643, 0, 296.749, 0.0156734
8.69012, 283.643, 0, 299.337, 0.0206571
7.7886, 283.643, 0, 298.436, 0.0221211
12.5517, 283.643, 0, 303.199, 0.0600362
7.5286, 283.643, 0, 298.176, 0.0207132
11.231, 283.643, 0, 301.878, 0.0233405
13.775, 283.643, 0, 304.422, 0.0130332
4.81449, 283.643, 0, 295.462, 0.0219958
8.8288, 283.643, 0, 299.476, 0.0111098
6.78416, 283.643, 0, 297.431, 0.0133409
3.44594, 283.643, 0, 294.093, 0.00687787
6.20796, 283.643, 0, 296.855, 0.0245511
3.32505, 283.643, 0, 293.972, 0.010561
11.1126, 283.643, 0, 301.76, 0.0124485
6.34017, 283.643, 0, 296.987, 0.00582576
5.18414, 283.643, 0, 295.831, 0.0294964
11.2162, 283.643, 0, 301.863, 0.010662
6.51298, 283.643, 0, 297.16, 0.0260178
6.86189, 283.643, 0, 297.509, 0.0100241
3.89214, 283.643, 0, 294.539, 0.00592223
3.06898, 283.643, 0, 293.716, 0.00989678
3.23269, 283.643, 0, 293.88, 0.0125672
5.05331, 283.643, 0, 295.701, 0.0104954
9.60083, 283.643, 0, 300.248, 0.010554
7.41042, 283.643, 0, 298.058, 0.0278796
9.09455, 283.643, 0, 299.742, 0.0130171
5.23895, 283.643, 0, 295.886, 0.0155219
6.23128, 283.643, 0, 296.879, 0.0150164
8.00474, 283.643, 0, 298.652, 0.0130786
11.0139, 283.643, 0, 301.661, 0.0188834
10.5808, 283.643, 0, 301.228, 0.0073102
9.85134, 283.643, 0, 300.499, 0.038361
7.60813, 283.643, 0, 298.255, 0.0152976
12.2584, 283.643, 0, 302.906, 0.0120056
5.44999, 283.643, 0, 296.097, 0.0146529
5.84586, 283.643, 0, 296.493, 0.0132211
10.1017, 283.643, 0, 300.749, 0.0172546
5.33617, 283.643, 0, 295.983, 0.0129795
6.75441, 283.643, 0, 297.402, 0.0153249
12.8385, 283.643, 0, 303.486, 0.0160819
10.9057, 283.643, 0, 301.553, 0.00895168
9.598, 283.643, 0, 300.245, 0.00954008
14.9217, 283.643, 0, 305.569, 0.0211529
6.66772, 283.643, 0, 297.315, 0.0137256
9.86414, 283.643, 0, 300.511, 0.0197594
7.18018, 283.643, 0, 297.827, 0.0302986
7.54464, 283.643, 0, 298.192, 0.00918206
15.6027, 283.643, 0, 306.25, 0.0300736
3.86565, 283.643, 0, 294.513, 0.0157439
13.812, 283.643, 0, 304.459, 0.0124699
15.8284, 283.643, 0, 306.476, 0.0145623
9.72887, 283.643, 0, 300.376, 0.0141604
4.50742, 283.643, 0, 295.155, 0.0126633
4.96512, 283.643, 0, 295.612, 0.0201495
8.08638, 283.643, 0, 298.734, 0.0135356
11.5297, 283.643, 0, 302.177, 0.0138247
12.5979, 283.643, 0, 303.245, 0.0192728
13.4206, 283.643, 0, 304.068, 0.013261
9.3367, 283.643, 0, 299.984, 0.00622944
10.4353, 283.643, 0, 301.083, 0.0217469
10.6181, 283.643, 0, 301.265, 0.0166511
9.31695, 283.643, 0, 299.964, 0.0216572
5.88364, 283.643, 0, 296.531, 0.0191901
9.80672, 283.643, 0, 300.454, 0.0240492
6.89623, 283.643, 0, 297.543, 0.0648889
6.80366, 283.643, 0, 297.451, 0.0172913
3.56955, 283.643, 0, 294.217, 0.033229
14.5311, 283.643, 0, 305.178, 0.0120691
8.03809, 283.643, 0, 298.685, 0.0107328
8.03763, 283.643, 0, 298.685, 0.0216537
11.1238, 283.643, 0, 301.771, 0.0179022
9.07307, 283.643, 0, 299.72, 0.0211891
11.0048, 283.643, 0, 301.652, 0.00942292
5.21773, 283.643, 0, 295.865, 0.00959578
11.9079, 283.643, 0, 302.555, 0.018879
3.14735, 283.643, 0, 293.795, 0.0200403
6.85425, 283.643, 0, 297.501, 0.0124612
9.3653, 283.643, 0, 300.013, 0.0186982
10.1133, 283.643, 0, 300.761, 0.0121074
3.90658, 283.643, 0, 294.554, 0.0211693
12.1984, 283.643, 0, 302.846, 0.0101737
9.7955, 283.643, 0, 300.443, 0.0125024
4.8756, 283.643, 0, 295.523, 0.017896
8.36407, 283.643, 0, 299.011, 0.0180467
8.57231, 283.643, 0, 299.22, 0.0132627
5.84574, 283.643, 0, 296.493, 0.0192695
4.97838, 283.643, 0, 295.626, 0.0208001
8.04621, 283.643, 0, 298.693, 0.0174586
6.30449, 283.643, 0, 296.952, 0.0151582
10.8728, 283.643, 0, 301.52, 0.0170735
7.47389, 283.643, 0, 298.121, 0.00990252
4.25157, 283.643, 0, 294.899, 0.0453809
6.19682, 283.643, 0, 296.844, 0.0110604
3.60937, 283.643, 0, 294.257, 0.00613631
5.00318, 283.643, 0, 295.65, 0.0262799
2.4576, 283.643, 0, 293.105, 0.00775922
3.10188, 283.643, 0, 293.749, 0.0120983
3.40203, 283.643, 0, 294.049, 0.0190789
4.29985, 283.643, 0, 294.947, 0.0222757
11.0838, 283.643, 0, 301.731, 0.0175481
10.4597, 283.643, 0, 301.107, 0.0105495
11.6594, 283.643, 0, 302.307, 0.0106272
4.6773, 283.643, 0, 295.325, 0.0102319
15.8337, 283.643, 0, 306.481, 0.00947037
9.21529, 283.643, 0, 299.863, 0.016844
9.09485, 283.643, 0, 299.742, 0.0194796
5.11866, 283.643, 0, 295.766, 0.0182493
15.4091, 283.643, 0, 306.056, 0.0154055
6.16911, 283.643, 0, 296.816, 0.00706661
11.5129, 283.643, 0, 302.16, 0.0103689
10.1623, 283.643, 0, 300.81, 0.0132484
5.57845, 283.643, 0, 296.226, 0.00612027
7.1437, 283.643, 0, 297.791, 0.0173286
10.7027, 283.643, 0, 301.35, 0.0236075
5.48104, 283.643, 0, 296.128, 0.0132225
3.89947, 283.643, 0, 294.547, 0.016165
10.3422, 283.643, 0, 300.989, 0.0278387
7.04587, 283.643, 0, 297.693, 0.010369
16.043, 283.643, 0, 306.69, 0.0148893
5.02535, 283.643, 0, 295.673, 0.0447912
7.65745, 283.643, 0, 298.305, 0.00734507
6.05583, 283.643, 0, 296.703, 0.0101342
16.4761, 283.643, 0, 307.123, 0.0120345
9.09289, 283.643, 0, 299.74, 0.0159786
9.73236, 283.643, 0, 300.38, 0.0126919
2.85658, 283.643, 0, 293.504, 0.0180951
11.1085, 283.643, 0, 301.756, 0.00895342
12.0567, 283.643, 0, 302.704, 0.0242138
6.11669, 283.643, 0, 296.764, 0.0124714
10.9523, 283.643, 0, 301.6, 0.0156176
5.58985, 283.643, 0, 296.237, 0.0258208
3.94255, 283.643, 0, 294.59, 0.0176427
6.83381, 283.643, 0, 297.481, 0.0214845
4.07443, 283.643, 0, 294.722, 0.0302189
5.37048, 283.643, 0, 296.018, 0.0165154
6.99544, 283.643, 0, 297.643, 0.016386
12.4975, 283.643, 0, 303.145, 0.0166102
4.26685, 283.643, 0, 294.914, 0.0174647
